全国地方公共団体コード,ID,名称,名称_カナ,名称_英字,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,標高,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,市区町村コード,地方公共団体名,災害種別_洪水,災害種別_崖崩れ、土石流及び地滑り,災害種別_高潮,災害種別_地震,災害種別_津波,災害種別_大規模な火事,災害種別_内水氾濫,災害種別_火山現象,指定避難所との重複,想定収容人数,対象となる町会・自治会,URL,画像,画像_ライセンス,備考
170003,CC0000000092,堀川新町公園,ホリカワシンマチコウエン,horikawashimmachikoen,172014,,金沢市堀川新町70番地１ほか,石川県,金沢市,堀川新町,70番地ほか,,36.58108288,136.6510406,8.3,,172014,石川県,金沢市,,,,,,1,,1,1,,,,,,,,,,
170003,CC0000000093,金沢市立明成小学校,カナザワシリツメイセイショウガッコウ,kanazawashiritsumeiseishogakko,172014,,金沢市瓢箪町5番48号,石川県,金沢市,瓢箪町,5番48号,,36.57681177,136.6572885,11,,172014,石川県,金沢市,,,,,1,1,,1,1,,,,1,,,,,,
170003,CC0000000094,金沢市瓢箪町公民館,カナザワシヒョウタンマチコウミンカン,kanazawashihyotammachikominkan,172014,,金沢市彦三町２丁目10番５号,石川県,金沢市,彦三町2丁目,10番5号,,36.57577223,136.6573991,12.1,,172014,石川県,金沢市,,,,,1,1,,1,1,,,,1,,,,,,
170003,CC0000000095,金沢市中央公民館彦三館,カナザワシチュウオウコウミンカンヒコサンカン,kanazawashichuokominkanhikosankan,172014,,金沢市彦三町１丁目15番５号,石川県,金沢市,彦三町1丁目,15番5号,,36.57471418,136.6595586,16,,172014,石川県,金沢市,,,,,1,1,,1,1,,,,1,,,,,,
170003,CC0000000096,金沢市立馬場小学校,カナザワシリツババショウガッコウ,kanazawashiritsubabashogakko,172014,,金沢市東山３丁目９番30号,石川県,金沢市,東山3丁目,9番30号,,36.57469694,136.6654887,12.7,,172014,石川県,金沢市,,,,,1,1,,1,1,,,,1,,,,,,
170003,CC0000000097,金沢市馬場公民館,カナザワシババコウミンカン,kanazawashibabakominkan,172014,,金沢市東山３丁目９番35号,石川県,金沢市,東山3丁目,9番35号,,36.57444688,136.6650806,12.3,,172014,石川県,金沢市,,,,,1,1,,1,1,,,,1,,,,,,
170003,CC0000000098,子来町さくら公園,コライマチサクラコウエン,koraimachisakurakoen,172014,,金沢市子来町33番地,石川県,金沢市,子来町,33番地,,36.57223051,136.671725,64.2,,172014,石川県,金沢市,,,,,1,1,,1,1,,,,,,,,,,
170003,CC0000000099,子来町緑地,コライマチリョクチ,koraimachiryokuchi,172014,,金沢市子来町２番地ほか,石川県,金沢市,子来町,2番地ほか,,36.57264566,136.6694463,53.3,,172014,石川県,金沢市,,,,,1,1,,1,1,,,,,,,,,,
170003,CC0000000100,金沢市立浅野町小学校,カナザワシリツアサノショウガッコウ,kanazawashiritsuasanoshogakko,172014,,金沢市京町35番１号,石川県,金沢市,京町,35番1号,,36.58208,136.658873,8,,172014,石川県,金沢市,,,,,1,1,,1,1,,,,1,,,,,,
170003,CC0000000101,金沢市浅野町公民館,カナザワシアサノマチコウミンカン,kanazawashiasanomachikominkan,172014,,金沢市乙丸町甲161番地,石川県,金沢市,乙丸町甲,161番地,,36.586739,136.665312,7.5,,172014,石川県,金沢市,,,,,1,1,,1,1,,,,1,,,,,,
170003,CC0000000102,元町第３児童公園,モトマチダイサンジドウコウエン,motomachidaisanjidokoen,172014,,金沢市元町２丁目137番地ほか,石川県,金沢市,元町2丁目,137番地ほか,,36.58061602,136.6632017,9.6,,172014,石川県,金沢市,,,,,,1,,1,1,,,,,,,,,,
170003,CC0000000103,浅野本町第２児童公園,アサノホンマチダイニジドウコウエン,asanohommachidainijidokoen,172014,,金沢市浅野本町２丁目125番地,石川県,金沢市,浅野本町2丁目,125番地,,36.58426294,136.6608786,8,,172014,石川県,金沢市,,,,,,1,,1,1,,,,,,,,,,
170003,CC0000000104,浅野本町第３児童公園,アサノホンマチダイサンジドウコウエン,asanohommachidaisanjidokoen,172014,,金沢市京町59番地,石川県,金沢市,京町,59番地,,36.58447412,136.6576181,7.4,,172014,石川県,金沢市,,,,,,1,,1,1,,,,,,,,,,
170003,CC0000000105,金沢市立森山町小学校,カナザワシリツモリヤママチショウガッコウ,kanazawashiritsumoriyamamachishogakko,172014,,金沢市森山２丁目13番50号,石川県,金沢市,森山2丁目,13番50号,,36.57836528,136.6681871,11.4,,172014,石川県,金沢市,,,,,1,1,,1,1,,,,1,,,,,,
170003,CC0000000106,石川県立金沢桜丘高等学校,イシカワケンリツカナザワサクラガオカコウトウガッコウ,ishikawakenritsukanazawasakuragaokakotogakko,172014,,金沢市大樋町16番１号,石川県,金沢市,大樋町,16番1号,,36.58336475,136.6789926,43.9,,172014,石川県,金沢市,,,,,1,1,,1,1,,,,1,,,,,,
170003,CC0000000107,金沢市立鳴和中学校,カナザワシリツナルワチュウガッコウ,kanazawashiritsunaruwachugakko,172014,,金沢市鳴和２丁目10番60号,石川県,金沢市,鳴和2丁目,10番60号,,36.58673713,136.6714629,9.6,,172014,石川県,金沢市,,,,,1,1,,1,1,,,,1,,,,,,
170003,CC0000000108,金沢市営城北市民体育館,カナザワシエイジョウホクシミンタイイクカンン,kanazawashieijohokushimintaiikukann,172014,,金沢市鳴和２丁目10番44号,石川県,金沢市,鳴和2丁目,10番44号,,36.58749431,136.6699115,8.2,,172014,石川県,金沢市,,,,,,1,,1,1,,,,1,,,,,,
170003,CC0000000109,金沢市森山公民館,カナザワシモリヤマコウミンカン,kanazawashimoriyamakominkan,172014,,金沢市森山２丁目11番13号,石川県,金沢市,森山2丁目,11番13号,,36.5794096,136.6690429,12.3,,172014,石川県,金沢市,,,,,1,1,,1,1,,,,1,,,,,,
170003,CC0000000110,金沢市鳴和台市民体育会館,カナザワシナルワダイシミンタイイクカイカン,kanazawashinaruwadaishimintaiikukaikan,172014,,金沢市鳴和台285番地,石川県,金沢市,鳴和台,285番地,,36.57702167,136.6792616,51,,172014,石川県,金沢市,,,,,1,,,1,1,,,,1,,,,,,
170003,CC0000000111,小金町公園,コガネマチコウエン,koganemachikoen,172014,,金沢市小金町183番地ほか,石川県,金沢市,小将町,183番地ほか,,36.58322889,136.6712046,12.1,,172014,石川県,金沢市,,,,,,,,1,1,,,,,,,,,,
170003,CC0000000112,鳴和憩いの広場,ナルワイコイノヒロバ,naruwaikoinohiroba,172014,,金沢市鳴和町タ175番地ほか,石川県,金沢市,鳴和町タ,175番地ほか,,36.58020062,136.6781863,36.6,,172014,石川県,金沢市,,,,,,,,1,1,,,,,,,,,,
170003,CC0000000113,鳴和台桜丘公園,ナルワダイサクラガオカコウエン,naruwadaisakuragaokakoen,172014,,金沢市鳴和台20番地,石川県,金沢市,鳴和台,20番地,,36.58088364,136.6790823,41,,172014,石川県,金沢市,,,,,,,,1,1,,,,,,,,,,
170003,CC0000000114,鳴和台市民公園,ナルワダイシミンコウエン,naruwadaishiminkoen,172014,,金沢市鳴和台285番地ほか,石川県,金沢市,鳴和台,285番地ほか,,36.57705301,136.6800054,51,,172014,石川県,金沢市,,,,,,,,1,1,,,,,,,,,,
170003,CC0000000115,金沢市立小坂小学校,カナザワシリツコサカショウガッコウ,kanazawashiritsukosakashogakko,172014,,金沢市小坂町中142番地,石川県,金沢市,小坂町中,142番地,,36.59010151,136.6776713,11.9,,172014,石川県,金沢市,,,,,1,1,,1,1,,,,1,,,,,,
170003,CC0000000116,星稜高等学校,セイリョウコウトウガッコウ,seiryokotogakko,172014,,金沢市小坂町南206番地,石川県,金沢市,小坂町南,206番地,,36.58495928,136.6824429,16.9,,172014,石川県,金沢市,,,,,1,,,1,1,,,,1,,,,,,
170003,CC0000000117,金沢市立北鳴中学校,カナザワシリツホクメイチュウガッコウ,kanazawashiritsuhokumeichugakko,172014,,金沢市小坂町北95番地,石川県,金沢市,小坂町北,95番地,,36.59512422,136.6764992,8.7,,172014,石川県,金沢市,,,,,1,1,,1,1,,,,1,,,,,,
170003,CC0000000118,金沢星稜大学,カナザワセイリョウダイガク,kanazawaseiryodaigaku,172014,,金沢市御所町丑10番地１,石川県,金沢市,御所町丑,10番地,,36.58360241,136.6820866,16,,172014,石川県,金沢市,,,,,,,,1,1,,,,1,,,,,,
170003,CC0000000119,金沢市小坂公民館,カナザワシコサカコウミンカン,kanazawashikosakakominkan,172014,,金沢市小坂町北312番地,石川県,金沢市,小坂町北,312番地,,36.593443,136.675689,11,,172014,石川県,金沢市,,,,,,1,,1,1,,,,1,,,,,,
170003,CC0000000120,金沢市立城北児童会館,カナザワシリツジョウホクジドウカイカン,kanazawashiritsujohokujidokaikan,172014,,金沢市小坂町西8番地11,石川県,金沢市,小坂町西,8番地11,,36.58957268,136.6718964,10.1,,172014,石川県,金沢市,,,,,1,1,,1,1,,,,1,,,,,,
170003,CC0000000121,金沢市営東金沢スポーツ広場,カナザワシエイヒガシカナザワスポーツヒロバ,kanazawashieihigashikanazawasupotsuhiroba,172014,,金沢市三池町240番地１,石川県,金沢市,三池町,240番地1,,36.59359632,136.6707812,7.2,,172014,石川県,金沢市,,,,,,1,,1,1,,,,,,,,,,
170003,CC0000000122,三池はすのみ公園,ミイケハスノミコウエン,miikehasunomikoen,172014,,金沢市三池栄町201番地,石川県,金沢市,三池栄町,201番地,,36.59632169,136.6729225,6.9,,172014,石川県,金沢市,,,,,,1,,1,1,,,,,,,,,,
170003,CC0000000123,三池はすの里公園,ミイケハスノサトコウエン,miikehasunosatokoen,172014,,金沢市三池栄町346番地,石川県,金沢市,三池栄町,346番地,,36.59741347,136.6689094,4.8,,172014,石川県,金沢市,,,,,,1,,1,1,,,,,,,,,,
170003,CC0000000124,東金沢駅前かがやき公園,ヒガシカナザワエキマエカガヤキコウエン,higashikanazawaekimaekagayakikoen,172014,,金沢市三池町197番地53,石川県,金沢市,三池町,197番地53,,36.59305834,136.6705572,6.8,,172014,石川県,金沢市,,,,,,1,,1,1,,,,,,,,,,
170003,CC0000000125,小坂白蓮公園,コサカハクレンコウエン,kosakahakurenkoen,172014,,金沢市小坂町南589番地,石川県,金沢市,小坂町南,589番地,,36.58583923,136.6792725,25.5,,172014,石川県,金沢市,,,,,,1,,1,1,,,,,,,,,,
170003,CC0000000126,城北中央公園,ジョウホクチュウオウコウエン,johokuchuokoen,172014,,金沢市小坂町西８番地６ほか,石川県,金沢市,小坂町西,8番地6ほか,,36.58981564,136.6737764,8.7,,172014,石川県,金沢市,,,,,,1,,1,1,,,,,,,,,,
170003,CC0000000127,神宮寺運動公園,ジングウジウンドウコウエン,jingujiundokoen,172014,,金沢市神宮寺３丁目123番地ほか,石川県,金沢市,神宮寺3丁目,123番地ほか,,36.5866332,136.6664608,7.5,,172014,石川県,金沢市,,,,,,1,,1,1,,,,,,,,,,
170003,CC0000000128,神宮寺桜児童公園,ジングウジサクラジドウコウエン,jingujisakurajidokoen,172014,,金沢市神宮寺２丁目326番地ほか,石川県,金沢市,神宮寺2丁目,326番地ほか,,36.58741201,136.6681883,7,,172014,石川県,金沢市,,,,,,1,,1,1,,,,,,,,,,
170003,CC0000000129,神谷内児童公園,カミヤチジドウコウエン,kamiyachijidokoen,172014,,金沢市神谷内町チ204番地１,石川県,金沢市,神谷内町チ,204番地1,,36.59863774,136.6890238,25.6,,172014,石川県,金沢市,,,,,,,,1,1,,,,,,,,,,
170003,CC0000000130,金沢市立千坂小学校,カナザワシリツチサカショウガッコウ,kanazawashiritsuchisakashogakko,172014,,金沢市千木１丁目125番地,石川県,金沢市,千木１丁目,125番地,,36.60575006,136.6753219,5.1,,172014,石川県,金沢市,,,,,1,1,,1,1,,,,1,,,,,,
170003,CC0000000131,金沢市千坂公民館,カナザワシチサカコウミンカン,kanazawashichisakakominkan,172014,,金沢市千木１丁目119番地,石川県,金沢市,千木１丁目,119番地,,36.60578084,136.6741686,4.7,,172014,石川県,金沢市,,,,,1,1,,1,1,,,,1,,,,,,
170003,CC0000000132,横枕はすの里公園,ヨコマクラハスノサトコウエン,yokomakurahasunosatokoen,172014,,金沢市横枕町ハ80番地１,石川県,金沢市,横枕町ハ,80番地1,,36.60704174,136.6775353,3.9,,172014,石川県,金沢市,,,,,,1,,1,1,,,,,,,,,,
170003,CC0000000133,金市やすらぎ公園,カナイチヤスラギコウエン,kanaichiyasuragikoen,172014,,金沢市金市町ニ12番地１,石川県,金沢市,金市町ニ,12番地1,,36.61064277,136.6817193,2.8,,172014,石川県,金沢市,,,,,,1,,1,1,,,,,,,,,,
170003,CC0000000134,荒屋八幡公園,アラヤハチマンコウエン,arayahachimankoen,172014,,金沢市荒屋１丁目96番地,石川県,金沢市,荒屋1丁目,96番地,,36.61628941,136.6852804,1.7,,172014,石川県,金沢市,,,,,,1,,1,1,,,,,,,,,,
170003,CC0000000135,千木日吉の森公園,ゼギヒヨシノモリコウエン,zegihiyoshinomorikoen,172014,,金沢市千木町カ66番地ほか,石川県,金沢市,千木町カ,66番地ほか,,36.61093626,136.6675655,3.7,,172014,石川県,金沢市,,,,,,1,,1,1,,,,,,,,,,
170003,CC0000000136,東インター公園,ヒガシインターコウエン,higashiintakoen,172014,,金沢市疋田３丁目65番地,石川県,金沢市,疋田3丁目,65番地,,36.60477,136.67284,4.8,,172014,石川県,金沢市,,,,,,1,,1,1,,,,,,,,,,
170003,CC0000000137,疋田中央公園,ヒキタチュウオウコウエン,hikitachuokoen,172014,,金沢市疋田１丁目187番地,石川県,金沢市,疋田1丁目,187番地,,36.60204227,136.6730641,6.6,,172014,石川県,金沢市,,,,,,1,,1,1,,,,,,,,,,
170003,CC0000000138,福久かねと公園,フクヒサカネトコウエン,fukuhisakanetokoen,172014,,金沢市福久２丁目131番地,石川県,金沢市,福久2丁目,131番地,,36.61934226,136.6819637,1.7,,172014,石川県,金沢市,,,,,,1,,1,1,,,,,,,,,,
170003,CC0000000139,福久町わんぱく公園,フクヒサマチワンパクコウエン,fukuhisamachiwampakukoen,172014,,金沢市福久町ヲ121番地ほか,石川県,金沢市,福久町ヲ,121番地ほか,,36.61422642,136.6786022,2.4,,172014,石川県,金沢市,,,,,,1,,1,1,,,,,,,,,,
170003,CC0000000140,福久中央公園,フクヒサチュウオウコウエン,fukuhisachuokoen,172014,,金沢市福久１丁目78番地,石川県,金沢市,福久1丁目,78番地1,,36.61722454,136.6793594,1.2,,172014,石川県,金沢市,,,,,,1,,1,1,,,,,,,,,,
170003,CC0000000141,福久南ほたる公園,フクヒサミナミホタルコウエン,fukuhisaminamihotarukoen,172014,,金沢市福久町ヘ47番地１,石川県,金沢市,福久町へ,47番地1,,36.61116213,136.6791312,2.6,,172014,石川県,金沢市,,,,,,1,,1,1,,,,,,,,,,
170003,CC0000000142,法光寺ふれあい公園,ホウコウジフレアイコウエン,hokojifureaikoen,172014,,金沢市法光寺町124番地１ほか,石川県,金沢市,法光寺町,124番地1ほか,,36.60458049,136.6819751,7.3,,172014,石川県,金沢市,,,,,,1,,1,1,,,,,,,,,,
170003,CC0000000143,金沢市営法光寺運動広場,カナザワシエイホウコウジウンドウコウエン,kanazawashieihokojiundokoen,172014,,金沢市法光寺町ト11番地２,石川県,金沢市,法光寺町ト,11番地2,,36.60181175,136.6848825,26.8,,172014,石川県,金沢市,,,,,1,1,,1,1,,,,,,,,,,
170003,CC0000000144,金沢市立夕日寺小学校,カナザワシリツユウヒデラショウガッコウ,kanazawashiritsuyuhiderashogakko,172014,,金沢市東長江町に17番地,石川県,金沢市,東長江町に,17番地,,36.57756841,136.6923801,21.7,,172014,石川県,金沢市,,,,,,,,1,1,,,,1,,,,,,
170003,CC0000000145,卯辰山公園健康交流センター千寿閣,ウタツヤマコウエンケンコウオウリュウセンターセンジュカク,utatsuyamakoenkenkooryusentasenjukaku,172014,,金沢市東長江町辺２番地１,石川県,金沢市,東長江町辺,2番地1,,36.56753936,136.6892639,122,,172014,石川県,金沢市,,,,,1,1,,1,1,,,,1,,,,,,
170003,CC0000000146,金沢市夕日寺公民館,カナザワシユウヒデラコウミンカン,kanazawashiyuhiderakominkan,172014,,金沢市夕日寺町ロ35番地,石川県,金沢市,夕日寺町ロ,35番地,,36.57264161,136.705598,39.3,,172014,石川県,金沢市,,,,,,1,,1,1,,,,1,,,,,,
170003,CC0000000147,奥卯辰山健民公園,オクウタツヤマケンミンコウエン,okutatsuyamakemminkoen,172014,,金沢市若松町、東長江町ほか,石川県,金沢市,若松町、東長江町ほか,,,36.56005669,136.6976496,140.9,,172014,石川県,金沢市,,,,,1,1,,1,1,,,,,,,,,,
170003,CC0000000148,御所かつら公園,オショカツラコウエン,oshokatsurakoen,172014,,金沢市御所町１丁目42番地,石川県,金沢市,御所町1丁目,42番地,,36.58090367,136.6924063,65.4,,172014,石川県,金沢市,,,,,1,1,,1,1,,,,,,,,,,
170003,CC0000000149,御所さくら公園,オショサクラコウエン,oshosakurakoen,172014,,金沢市御所町１丁目407番地,石川県,金沢市,御所町1丁目,407番地,,36.5803783,136.6966146,46.9,,172014,石川県,金沢市,,,,,1,1,,1,1,,,,,,,,,,
170003,CC0000000150,御所にし公園,オショニシコウエン,oshonishikoen,172014,,金沢市御所町２丁目189番地,石川県,金沢市,御所町2丁目,189番地,,36.58191281,136.6972594,82.3,,172014,石川県,金沢市,,,,,1,1,,1,1,,,,,,,,,,
170003,CC0000000151,御所ひがし公園,オショヒガシコウエン,oshohigashikoen,172014,,金沢市御所町２丁目172番地,石川県,金沢市,御所町2丁目,172番地,,36.58118,136.70015,82.3,,172014,石川県,金沢市,,,,,1,1,,1,1,,,,,,,,,,
170003,CC0000000152,山王町第２児童公園,サンノウマチダイニzドウコウエン,sannomachidainizdokoen,172014,,金沢市山王町２丁目168番地ほか,石川県,金沢市,山王町2丁目,168番地ほか,,36.57581139,136.6967748,66.6,,172014,石川県,金沢市,,,,,1,1,,1,1,,,,,,,,,,
